Identifier,Name,BondType,Country,Sector,Value,Scope1,Scope2,Scope3,AssetClass
FI84CB764YEV,"Williams, Riddle and Morgan",Corporate,Belgium,Automobiles & Components,140012363.85723725,203.48222963431513,5670.9394012554385,,FixedIncome
FI84CD880RHW,Osborne LLC,Government,Bulgaria,,115732478.8540813,1045.6694765955338,31425.86178406848,4942.188919066202,FixedIncome
FI84CU195AZM,Hamilton Group,Corporate,Qatar,Capital Goods,15306107128.545904,21090.161604732402,218.77269410816155,104467.47672847414,FixedIncome
FI84DD715SFM,"Jacobson, Singleton and King",Corporate,Morocco,Telecommunication Services,,3586.8990801636132,,10035.750091253527,FixedIncome
FI84DK977UWY,"Richardson, Brown and Cruz",Government,Trinidad and Tobago,,167818143.3620998,1560.8998425227583,410.59014072137387,,FixedIncome
FI84DN897DMK,"Sampson, Tucker and Miller",Corporate,Saudi Arabia,Automobiles & Components,53604824.56653055,3.8349907009595245,39566.07561180873,1401358.5510807051,FixedIncome
FI84DV557XPK,Marshall LLC,Corporate,Papua New Guinea,Energy,105018740.00924931,231.55172098257174,3276.2883171172084,5300.519851785761,FixedIncome
FI84DX700QWU,"Hill, Adams and King",Government,Sudan,,12192859.464412797,1571.7367237877363,1271.707776875782,5454.288623758088,FixedIncome
FI84EF900RJY,Kirby and Sons,Corporate,Sri Lanka,Utilities,49966720.70233486,1037.8888604124236,83.87352333404338,,FixedIncome
FI84EK239LVD,Brooks-Fleming,Government,Slovakia,,10899445.800857602,127989.90848800173,1508.02441061597,,FixedIncome
FI84EK435ZHE,"Alvarez, Benson and Wilson",Corporate,India,Health Care Equipment & Services,968633.3857571512,1900.8098242110068,1338.1758135161804,63742.01815128406,FixedIncome
FI84EP962KOF,Arnold Ltd,Corporate,Chile,"Food, Beverage & Tobacco",10539092.352658844,97834.2806106332,,47076.0000823176,FixedIncome
FI84FD222CYU,Medina Group,Corporate,Namibia,Commercial & Professional Services,35695043.23834656,11.762723041985565,,,FixedIncome
FI84FN885PWC,"Johnson, Williams and May",Government,Sweden,,4084286.5353418984,25551.789339240222,365.24935203201994,,FixedIncome
FI84FQ026DUY,Miller-Davidson,Corporate,Aland Islands,Food & Staples Retailing,7842239661.617158,125.40917381199394,,5088.8430355152595,FixedIncome
FI84GE857OLO,Moss and Sons,Corporate,Puerto Rico,Consumer Services,124620795.56135072,3221.1499450458323,160.07990150076296,154823.22291988836,FixedIncome
FI84GH938LGX,Harrell-Hebert,Corporate,Latvia,Diversified Financials,22578957323.112297,122486.43946283164,,,FixedIncome
FI84GM573NJV,"Mendez, Williams and Henry",Government,Belgium,,1737560402.1397257,3471.1295124536914,,355496.9698706546,FixedIncome
FI84GP928GBV,Hoover and Sons,Corporate,Samoa,Capital Goods,465815023.4987231,,356018.3784941824,1338859.0280337948,FixedIncome
FI84GR428MYC,"Mann, Knight and Smith",Corporate,Slovakia,Retailing,739539136.7393787,248541.19290982588,,7183.441633414352,FixedIncome
FI84GV390VXZ,Strickland-Palmer,Corporate,Bahamas,Food & Staples Retailing,67877601.71794847,17614.72906300972,834.1549136934123,,FixedIncome
FI84GW859HZO,King-Watson,Corporate,Taiwan,Software & Services,3492080.3464493277,13201.962915889562,53286.6000983815,,FixedIncome
FI84HC363EQD,"Shelton, Peters and Williams",Government,Samoa,,3019767970.1286654,901.2634312740187,590.6772793876594,53550.18290670908,FixedIncome
FI84HL744MSL,"Rivera, Allen and Ryan",Corporate,Zambia,Retailing,,468.7319694242788,158330.7198924708,2690828.784233057,FixedIncome
FI84HR559ARQ,Hughes Ltd,Corporate,Singapore,Real Estate,438943.43255112926,,,46773.92689373394,FixedIncome
FI84IA180IXO,Brown-Wilson,Corporate,Mauritius,Commercial & Professional Services,1061288819.2760108,749.2378886997275,6912.359398340667,579922.8525567333,FixedIncome
FI84IF991KYB,Smith-Serrano,Government,Pakistan,,7692800.924808263,,6712.300858451754,2261784.493683632,FixedIncome
FI84IM445UZL,Smith Ltd,Government,Namibia,,1094556510.3675213,365.11302315650846,65130.134950146916,2086180.8163900967,FixedIncome
FI84JB841LYL,Dillon-Bell,Corporate,Zambia,Energy,209450752.6598007,2749.1744833716084,422.01358258571736,,FixedIncome
FI84JS762UPP,Wolf-Lozano,Corporate,Kyrgyzstan,"Pharmaceuticals, Biotechnology & Life Sciences",24426392.015663296,37.70468733019497,4148.611334649239,,FixedIncome
FI84KC905PAR,Wells-Kennedy,Government,Egypt,,463771690.5339984,184369.635691412,,,FixedIncome
FI84KI477NYA,Robinson PLC,Government,Ecuador,,24548448.788864408,,4993.8656536447115,,FixedIncome
FI84KK934PKY,Tran-Silva,Corporate,Kuwait,Utilities,1892145357.8307438,16.796570898200965,129452.71930721613,14773.458927689568,FixedIncome
FI84KW680ODX,Nelson Inc,Corporate,Pakistan,Insurance,,,5207.764674300907,104400.89161388886,FixedIncome
FI84LE128NMC,Taylor Group,Corporate,Ukraine,Retailing,3916704955.718898,4010.504872006902,1586.3920511242925,6895.176155212288,FixedIncome
FI84LH993RLY,"Chapman, Cruz and Goodwin",Corporate,Guam,Capital Goods,13730760.883200137,19887.40100634088,3628.934011950605,42867.07316807627,FixedIncome
FI84LM099CNF,Jones Inc,Corporate,Palestine,Household & Personal Products,525540460.04877836,21233.107126109015,,,FixedIncome
FI84MC799UTG,Gilbert-Bullock,Government,Monaco,,225175502.57273436,,5033.1082544557685,,FixedIncome
FI84MV993KPD,"Espinoza, Wells and Stewart",Government,Argentina,,53813902.405857265,4831.98182588902,124946.41491913534,944470.6921524333,FixedIncome
FI84MY311HKZ,"Paul, Garrett and Harris",Government,United States,,96913138.36052063,188756.01955732313,291.3289328609361,935290.9436492714,FixedIncome
FI84NC823QQN,"Graham, Tanner and Carr",Corporate,Gabon,Household & Personal Products,147663000.6142835,130.89434691893115,711.3045688718526,1195544.7365246217,FixedIncome
FI84NK484SZR,Hodges PLC,Corporate,Kenya,Automobiles & Components,337723758.19732463,69741.35588879221,,,FixedIncome
FI84NL120CLH,"Douglas, Morris and Cole",Government,Uruguay,,567390465.3830733,3601.2664146885795,11458.628905918895,,FixedIncome
FI84NP315GCT,Maldonado LLC,Corporate,Malawi,Transportation,8984018759.44046,5538.418046152384,,,FixedIncome
FI84NQ564SAJ,"Spencer, Cohen and Ramirez",Corporate,Palestine,Software & Services,54025806.46568231,457465.0297430569,57808.777269049795,,FixedIncome
FI84NQ798QDV,Yoder and Sons,Corporate,Tanzania,Diversified Financials,102119606.26604976,808.4504436063784,,71192.03666180825,FixedIncome
FI84NU065TLK,"Burch, Cox and Wyatt",Corporate,Turkey,"Pharmaceuticals, Biotechnology & Life Sciences",469791457.6468062,942370.2918481084,6920.7903080658425,,FixedIncome
FI84NZ241MIC,"Robinson, Fox and Smith",Government,Barbados,,,5831.590348199777,391.79210753334684,20114.171588207013,FixedIncome
FI84OK497ZZS,Davis PLC,Government,Namibia,,20005082.1074812,13693.262141490866,,621258.9334815423,FixedIncome
FI84ON350VNH,Fisher-Gomez,Corporate,Bermuda,Technology Hardware & Equipment,1774067609.4667366,444.78425549722056,5681.189524177592,,FixedIncome
FI84OR569CFV,Clark-Torres,Government,Uruguay,,27017051505.414017,,966.6304953299045,,FixedIncome
FI84OR914TJB,Anderson Inc,Corporate,Zimbabwe,Automobiles & Components,,202.72548342203697,43546.30098149534,,FixedIncome
FI84PF172VTE,"Walters, Davis and Crawford",Corporate,Cayman Islands,,481085565.89020777,708.2443557722769,55.39236251322627,,FixedIncome
FI84PN113UWJ,Roy Inc,Corporate,Kenya,Health Care Equipment & Services,1245185.929571251,441.02411996409603,1648.0629651589652,,FixedIncome
FI84PN333NME,Martin and Sons,Government,Romania,,2438948306.0515866,32.41040412216233,,,FixedIncome
FI84PN980CRQ,"Murphy, Nichols and Garcia",Corporate,Malta,,2326210867.487369,8191.34595059429,823.4417600093153,,FixedIncome
FI84PO207VSR,Lewis-Anderson,Government,Luxembourg,,550087425.9846507,1048.703991654749,613.6180111094694,,FixedIncome
FI84PO461ONM,Hobbs-Nguyen,Corporate,Egypt,Banks,53709833.15643728,7780.937451352151,47414.679052712774,4794.18762037996,FixedIncome
FI84PY310FBX,Williams-Berg,Government,Namibia,,85359955.18358846,79.48759396329142,2051.724131144438,989906.6407651501,FixedIncome
FI84QS906WKE,Sloan Inc,Government,Ivory Coast,,96012092.70667659,374.26117726713585,128155.99447518006,84464.83395592935,FixedIncome
FI84QW937FCH,Mueller-Boyd,Corporate,Bahamas,Software & Services,687875227.9740293,757.9747248085732,,39934.92680378961,FixedIncome
FI84QX035UJI,Kim-Thomas,Government,Portugal,,,40644.31532100232,10156.70400777813,,FixedIncome
FI84RH233OQJ,Barrett LLC,Corporate,Iceland,Banks,,2310.8465936199646,16503.476268571503,21485.859473235665,FixedIncome
FI84RM156VED,Kramer PLC,Corporate,Canada,Capital Goods,45827644.74677765,26859.038899752377,95767.36510884493,,FixedIncome
FI84RQ488CTX,"Nichols, Mckay and Young",Corporate,Burkina Faso,Household & Personal Products,5230259.453873202,785.637603543541,753.2407060061543,899.4945293803077,FixedIncome
FI84SB278FUT,"Thomas, Frye and Johnson",Corporate,Kuwait,Real Estate,50168500.19409441,5307.258317367441,1967.8924517387652,,FixedIncome
FI84SD740DQP,"Cabrera, Compton and Robertson",Government,Cayman Islands,,31429374.128953632,5958.434979669682,2296475.071034952,14367786.71458888,FixedIncome
FI84SI856YOD,"Hudson, Buck and Williams",Government,Russian Federation,,3342622302.625282,6157.4988536402925,55754.2508119513,166231.65206837273,FixedIncome
FI84SL726LPZ,Lopez and Sons,Government,Panama,,4421491474.304161,258.3679659385028,45.127513521663694,74124.35446668802,FixedIncome
FI84SL768RIK,Bartlett-Murphy,Government,Bosnia and Herzegovina,,65594449.26294247,3274.649613964389,6356.773399036303,20726.34319627821,FixedIncome
FI84SP900ITM,"Huang, Hall and Delacruz",Government,Togo,,7843813914.500442,660.2381054460772,8377.489208848785,4216.678504559825,FixedIncome
FI84TJ671RHL,Freeman-Christensen,Government,Taiwan,,10653795.558733426,3593.4410889056567,53241.007209610994,281512.0101670956,FixedIncome
FI84TR118WWS,"Davis, Morales and Hester",Government,Japan,,7198421.836355053,9796.51397263821,420.8276344286838,2834.412191183614,FixedIncome
FI84TR305EOW,"Walker, Estes and Byrd",Government,Anguilla,,330576867.15132976,24654.65603063081,111556.74881710768,2800.7115790356447,FixedIncome
FI84UB357YLW,"Underwood, Cruz and Carpenter",Corporate,Mozambique,Food & Staples Retailing,3773585.998904717,2868.73358965102,,,FixedIncome
FI84UD318JZS,Gray-Stone,Government,Finland,,948477085.1847885,31118.430945432323,44846.5224044277,,FixedIncome
FI84VC080ZEL,"Stevenson, Valentine and Washington",Government,Iceland,,216972616.1112633,180674.9247839454,1059.699316728244,1137536.1926393057,FixedIncome
FI84VE415YTV,Adkins-Lawrence,Corporate,Ukraine,Consumer Services,109926635.79801354,4123.738316207638,,,FixedIncome
FI84VK655ULW,Alexander Ltd,Government,Guam,,213625794.02714992,454.6037002693688,25778.544969538823,660619.4949543691,FixedIncome
FI84VO248TKW,Duncan Ltd,Corporate,Greenland,Health Care Equipment & Services,286242.25901500764,360.31344658749646,576.3253722603579,939079.4765556835,FixedIncome
FI84VV655YCA,"Wong, Brown and Miller",Corporate,Gibraltar,Insurance,31217016.177922,1130.3370339385333,112614.41112686438,,FixedIncome
FI84WC530MZG,Williams Inc,Government,United States,,,164.76670125517242,172975.75378701137,,FixedIncome
FI84WI503JHS,Miller-Booker,Corporate,Barbados,Automobiles & Components,46686285.42318365,102.16979438720527,4532.7732807730945,6377.047990538028,FixedIncome
FI84WM095SOT,Miranda-Gutierrez,Corporate,Ireland,Retailing,40382154.719550245,12393.093629342904,11401.43625718292,,FixedIncome
FI84WZ161ZEH,Fisher Inc,Corporate,Bosnia and Herzegovina,Insurance,442429615.0129211,1377.6547656400303,33595.829933998095,,FixedIncome
FI84XZ570DXR,Miller Group,Government,Slovenia,,,3615.33701099588,54532.422827636605,,FixedIncome
FI84YF497YLB,"Ho, Wilson and Mendoza",Government,China,,261537312.4794393,72474.76508210073,10737.915032381541,192113.2435322872,FixedIncome
FI84YO188PVE,Morrison Ltd,Corporate,Ecuador,Energy,211208473.22220403,,4348.710479019634,1130.3421898511733,FixedIncome
FI84YR274ADF,Novak Inc,Corporate,Argentina,Food & Staples Retailing,,2.6784507632317784,120896.20141378345,,FixedIncome
FI84YW838QLV,Wade-Bennett,Government,Peru,,71918438.22294934,97136.91094197838,1658.8024699316175,18976.52979444473,FixedIncome
FI84YX437OOL,Gonzales and Sons,Government,Samoa,,,,28664.979589967137,,FixedIncome
FI84ZD961MTJ,Jones LLC,Government,Bulgaria,,,59095.25800812165,1415.152613930062,8348.160183270149,FixedIncome
FI84ZN502UJZ,Green PLC,Government,Italy,,24362256.32744254,71710.48694297402,710072.781364891,,FixedIncome
FI84ZO132VQP,Smith-Ramirez,Government,Greenland,,4649825.927566461,66758.64988650255,1293.4324597222758,545438.0357355226,FixedIncome
FI84ZZ220MOK,"Elliott, Ho and Harper",Corporate,Bangladesh,Transportation,726568322.5506668,57.25533353782013,8830.339830829307,,FixedIncome
FI85AH129GIC,"Ferguson, Montgomery and Jackson",Government,Switzerland,,97495832.72688924,71141.93637994766,,13576.002883830497,FixedIncome
FI85AQ305HCG,"Fischer, Anderson and Obrien",Government,Cambodia,,,745.3903810568569,1167521.1720780057,32419.11822308593,FixedIncome
FI85BB066XFC,Lam Inc,Corporate,Russian Federation,Telecommunication Services,,38852.871674626294,10071.598580390137,,FixedIncome
FI85BG346OMQ,Carr-Hardy,Government,Gabon,,35873168.68566792,,103405.63199452545,938097.5877001517,FixedIncome
FI85BL584RHU,"Davis, Young and Diaz",Government,Bermuda,,958308806.725546,2576.1078656520895,,1137145.4308019418,FixedIncome
FI85BZ100LTM,"Salazar, Moore and Pierce",Corporate,India,Energy,620128649.4790156,299.5019599633981,24153.502282423986,,FixedIncome
FI85DB088FBW,"Morrison, Rodriguez and Pittman",Government,Kazakhstan,,168754653.23658133,65008.800477455065,2514.934822162642,,FixedIncome
FI85DD741FMG,"Reyes, Gray and Russell",Government,Barbados,,117279873.3074361,877.5146607939191,208.33971670898052,35214.39403705592,FixedIncome
FI85DI076ZDQ,Gibson Ltd,Government,Gibraltar,,36776613.4393539,4481.361536977035,28629.80087557048,,FixedIncome
FI85DK088HCZ,"Sullivan, Montgomery and Jackson",Government,Macedonia,,4458008113.335247,1227.5697815553515,141674.18179654685,27898.83340294101,FixedIncome
FI85DP988CMW,Hayden Group,Government,Botswana,,43762823.20505318,607.00166008083,202022.28764516782,,FixedIncome
FI85DR508NYF,Peterson PLC,Corporate,Colombia,Household & Personal Products,150105974.3328183,9438.358437503304,14008.018167532375,,FixedIncome
FI85ET275DCY,"James, Aguilar and Zuniga",Corporate,Bangladesh,Software & Services,271376187.0757038,2206.749542825061,2924.070309564129,113762.39424408975,FixedIncome
FI85EW666ZYG,Walker Ltd,Corporate,Palestine,"Pharmaceuticals, Biotechnology & Life Sciences",,,,630266.0210694304,FixedIncome
FI85FB312URE,Evans-Miller,Corporate,Israel,Diversified Financials,61322310.103366494,74.61415876211738,681.1744865404889,234778.4903199977,FixedIncome
FI85FL020UFS,Wolfe-Rodriguez,Corporate,Uganda,"Pharmaceuticals, Biotechnology & Life Sciences",212577735.95010525,141481.20494095015,32135.28553459983,1961.9832377129144,FixedIncome
FI85FT533RJD,Stevens-Johnston,Government,Mauritius,,39525265.41558715,3097.454551896887,12136.212091796557,8719.505099968963,FixedIncome
FI85FV289WSE,Meadows Group,Government,Ivory Coast,,591465809.3422718,3012.467306913283,25299.899095261626,,FixedIncome
FI85FV959GLD,Rodriguez-Murray,Corporate,Cayman Islands,Automobiles & Components,16947521178.859848,10738.238746546192,138205.06178334486,2301.478012383243,FixedIncome
FI85FW239SZE,"Guerrero, Watson and Perry",Corporate,Czech Republic,Consumer Services,30475011.0143564,3022.211110451548,,2578.5055972203745,FixedIncome
FI85FX518CLI,Estrada Inc,Corporate,Portugal,Household & Personal Products,104370817.87480035,4227.740412168035,127142.66227517714,103464.176469537,FixedIncome
FI85GG006CUY,Smith Inc,Corporate,Liberia,Insurance,1749475929.4383197,6651.7338235513225,,9681.37796980713,FixedIncome
FI85GG774YWJ,"Hill, King and Mosley",Corporate,Denmark,Transportation,11382338544.345266,2096.6391275159963,238841.17377598805,,FixedIncome
FI85GJ661DUW,Stephens LLC,Corporate,Japan,Telecommunication Services,631244752.4852451,9940.332577525189,272218.6926372892,63387.9526300372,FixedIncome
FI85GT411EXS,Lopez Group,Corporate,Cayman Islands,Transportation,18480851.48439192,1008.5485505415735,4285.647022919883,1760.4725744227985,FixedIncome
FI85GU384BUQ,Smith and Sons,Corporate,Burkina Faso,Software & Services,210007594.7973627,2426.2424002367766,1718.9565946932182,,FixedIncome
FI85GX514JIJ,"Brown, Mitchell and Carr",Corporate,Estonia,Software & Services,696339614.5963043,,349.63329144017933,120418.98409678941,FixedIncome
FI85GZ851OHR,Barron and Sons,Corporate,Switzerland,"Food, Beverage & Tobacco",541587270.6762623,4947.147431824962,410.79214314450337,,FixedIncome
FI85HJ678JAS,Farmer-Ramirez,Government,Malaysia,,3859653718.5740795,20361.42711269698,4060.0595221833123,,FixedIncome
FI85HL048QRW,Thomas LLC,Government,Bahrain,,46162553.9640274,1178.221649034528,,,FixedIncome
FI85HL087NUO,Collins Ltd,Corporate,U.S. Virgin Islands,Retailing,26969768.73810697,294.35527170556657,527.8451329331261,1912572.4577631354,FixedIncome
FI85HM126NCE,Rodriguez-Clark,Corporate,Ghana,Real Estate,60284198.952797085,964242.6155344776,5985.71651916314,,FixedIncome
FI85HM364DJI,Allen-Jennings,Government,Austria,,2456993949.047366,22558.73143997206,22106.789755399997,18667.91933212255,FixedIncome
FI85HV218MKC,"Moore, Walker and Sheppard",Corporate,United States,"Pharmaceuticals, Biotechnology & Life Sciences",551223.11499684,1751.0145538310708,2225.2828177837523,17814.106102612008,FixedIncome
FI85HX174YZQ,Green Group,Corporate,Samoa,Household & Personal Products,,4981.093196504763,,,FixedIncome
FI85HY811BLG,Jimenez-Young,Corporate,U.S. Virgin Islands,Materials,,931.139722545592,,,FixedIncome
FI85IE488POT,Foster Inc,Government,Zambia,,1330545170.3675873,9202.90229358252,332.1903723217446,,FixedIncome
FI85IG424UET,Harris-Bennett,Corporate,Gambia,Consumer Durables & Apparel,38881248.19758288,21.23043292397449,3860.203872893194,735244.0261896686,FixedIncome
FI85IM955VWI,"Knight, Schneider and Edwards",Government,Latvia,,244898199.57317373,32382.450664788874,,56207.19734118356,FixedIncome
FI85IU410HPF,Harmon-Krueger,Corporate,Bahamas,Media & Entertainment,70623723.88720055,284.81979229459495,,82956.65526745767,FixedIncome
FI85JL788BGM,"Cook, Holmes and Beck",Corporate,Barbados,Health Care Equipment & Services,993838869.5500703,297173.7449361131,29356.521890301705,37284.973109664556,FixedIncome
